,Content ID,Reaction Type,Datetime,Content Type,Category,Score,Sentiment,  Each Category,Total Scores 
1037,ab4c4756-1c50-4136-bad9-3216e01ffac2,hate,17/7/20 0:26,audio,fitness,5,positive,,
1039,4478d98e-43e8-4dc0-884d-c1115aa8b970,hate,15/7/20 3:34,audio,animals,5,positive,,
1050,4478d98e-43e8-4dc0-884d-c1115aa8b970,hate,4/3/2021,audio,animals,5,negative,,
1053,34f73132-fff6-4f01-a5ec-4b4b66461fc7,hate,24/1/21 10:15,photo,fitness,5,positive,,
1074,34f73132-fff6-4f01-a5ec-4b4b66461fc7,hate,4/12/2020,photo,fitness,5,negative,,
1088,34f73132-fff6-4f01-a5ec-4b4b66461fc7,hate,17/4/21 17:55,photo,fitness,5,positive,,
1105,220d9dc1-f8a5-422d-b200-3819f3b89b2b,hate,9/7/2020,video,dogs,5,positive,,
1145,220d9dc1-f8a5-422d-b200-3819f3b89b2b,hate,6/11/2020,video,dogs,5,positive,,
1148,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,hate,27/11/20 9:24,GIF,healthy eating,5,positive,,
1162,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,hate,31/10/20 11:38,GIF,healthy eating,5,positive,,
1201,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,hate,30/12/20 19:16,GIF,studying,5,negative,,
1241,c01fa154-5348-4040-9d20-0bbf01f6349b,hate,8/3/2021,GIF,tennis,5,positive,,
1245,c01fa154-5348-4040-9d20-0bbf01f6349b,hate,22/8/20 9:38,GIF,tennis,5,neutral,,
1253,c01fa154-5348-4040-9d20-0bbf01f6349b,hate,21/12/20 2:17,GIF,tennis,5,negative,,
1255,c01fa154-5348-4040-9d20-0bbf01f6349b,hate,20/4/21 12:29,GIF,tennis,5,positive,,
1258,c01fa154-5348-4040-9d20-0bbf01f6349b,hate,1/12/2020,GIF,tennis,5,neutral,,
1260,c01fa154-5348-4040-9d20-0bbf01f6349b,hate,12/4/2021,GIF,tennis,5,positive,,
1272,c01fa154-5348-4040-9d20-0bbf01f6349b,hate,13/8/20 9:19,GIF,tennis,5,positive,,
1283,2d949603-6676-4402-900b-2c2c78315ea0,hate,23/9/20 0:13,audio,culture,5,positive,,
1289,50c9237a-541c-4f10-a2be-7cbe076b2012,hate,3/5/2021,GIF,travel,5,negative,,
1291,50c9237a-541c-4f10-a2be-7cbe076b2012,hate,10/6/2021,GIF,travel,5,neutral,,
1320,50c9237a-541c-4f10-a2be-7cbe076b2012,hate,2/4/2021,GIF,travel,5,positive,,
1332,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,hate,11/1/2021,video,science,5,negative,,
1334,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,hate,14/12/20 20:55,video,science,5,positive,,
1380,e442899c-d2d6-4392-be2d-a0b916ae47fb,hate,23/11/20 4:32,video,technology,5,positive,,
1419,82145a60-013e-4d96-81a5-399af8618158,hate,20/2/21 1:35,audio,food,5,positive,,
1421,82145a60-013e-4d96-81a5-399af8618158,hate,22/3/21 15:35,audio,food,5,neutral,,
1426,82145a60-013e-4d96-81a5-399af8618158,hate,30/9/20 6:27,audio,food,5,negative,,
1429,82145a60-013e-4d96-81a5-399af8618158,hate,24/1/21 12:45,audio,food,5,positive,,
1434,82145a60-013e-4d96-81a5-399af8618158,hate,3/11/2020,audio,food,5,positive,,
1436,d852b946-01e1-44fe-abd7-26198660cbdb,hate,23/6/20 11:42,GIF,food,5,negative,,
1439,d852b946-01e1-44fe-abd7-26198660cbdb,hate,9/7/2020,GIF,food,5,positive,,
1442,d852b946-01e1-44fe-abd7-26198660cbdb,hate,9/5/2021,GIF,food,5,positive,,
1453,78713905-362f-4a87-9671-adab5f1e0e67,hate,5/9/2020,audio,dogs,5,positive,,
1462,78713905-362f-4a87-9671-adab5f1e0e67,hate,14/9/20 13:06,audio,dogs,5,positive,,
1469,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,hate,10/5/2021,GIF,healthy eating,5,neutral,,
1490,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,hate,10/10/2020,GIF,healthy eating,5,negative,,
1492,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,hate,23/9/20 21:46,GIF,healthy eating,5,positive,,
1494,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,hate,12/3/2021,GIF,healthy eating,5,positive,,
1497,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,hate,28/2/21 2:12,GIF,healthy eating,5,neutral,,
1539,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,hate,3/2/2021,video,culture,5,negative,,
1557,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,hate,19/11/20 19:37,GIF,soccer,5,negative,,
1592,026973ef-4b73-4901-9160-bc9e04516057,hate,3/11/2020,audio,culture,5,positive,,
1594,026973ef-4b73-4901-9160-bc9e04516057,hate,30/4/21 16:52,audio,culture,5,positive,,
1649,f08bdab2-b888-484e-8fd9-919e6ed86c12,hate,16/1/21 6:38,audio,education,5,positive,,
1692,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,7/8/2020,photo,education,5,negative,,
1709,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,26/1/21 14:14,photo,education,5,positive,,
1712,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,12/10/2020,photo,education,5,negative,,
1714,8d32243c-2dd1-4128-bde1-d643207e582c,hate,7/6/2021,photo,studying,5,positive,,
1735,8d32243c-2dd1-4128-bde1-d643207e582c,hate,30/4/21 21:38,photo,studying,5,positive,,
1755,8d32243c-2dd1-4128-bde1-d643207e582c,hate,3/12/2020,photo,studying,5,positive,,
1770,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,11/8/2020,audio,science,5,neutral,,
1786,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,31/5/21 23:19,audio,science,5,positive,,
1791,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,28/9/20 18:25,audio,science,5,positive,,
1796,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,27/2/21 11:03,audio,science,5,negative,,
1799,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,11/7/2020,audio,science,5,positive,,
1864,409aa11d-5af3-4a70-9da1-482857f5835e,hate,9/2/2021,GIF,fitness,5,positive,,
1875,eaddee3e-3a23-47cd-9785-ab7f2120a293,hate,14/6/21 4:36,video,science,5,positive,,
1894,eaddee3e-3a23-47cd-9785-ab7f2120a293,hate,8/4/2021,video,science,5,negative,,
1931,9ef39aa2-60f9-4e4b-b666-c6cb97015503,hate,13/8/20 5:17,GIF,travel,5,negative,,
2026,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,12/10/2020,photo,science,5,positive,,
2043,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,21/8/20 13:45,photo,science,5,positive,,
2044,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,4/6/2021,photo,science,5,positive,,
2069,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,31/10/20 23:32,photo,science,5,positive,,
2073,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,24/8/20 23:06,photo,science,5,negative,,
2106,359b93ea-446f-4202-8801-db238de5de4d,hate,24/3/21 1:16,photo,food,5,neutral,,
2115,359b93ea-446f-4202-8801-db238de5de4d,hate,29/4/21 23:51,photo,food,5,positive,,
2135,0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,31/8/20 3:19,video,healthy eating,5,positive,,
2138,0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,8/1/2021,video,healthy eating,5,negative,,
2145,0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,2/2/2021,video,healthy eating,5,negative,,
2147,0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,25/1/21 12:35,video,healthy eating,5,positive,,
2160,3c510b35-43e2-4e84-a805-86c5ebddc4cf,hate,26/12/20 11:34,audio,studying,5,positive,,
2165,3c510b35-43e2-4e84-a805-86c5ebddc4cf,hate,24/3/21 14:34,audio,studying,5,negative,,
2197,86346263-02db-4020-a216-9e54f502f643,hate,26/3/21 21:26,GIF,travel,5,positive,,
2206,86346263-02db-4020-a216-9e54f502f643,hate,17/8/20 1:46,GIF,travel,5,negative,,
2224,3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,hate,18/7/20 14:45,photo,studying,5,negative,,
2240,3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,hate,6/2/2021,photo,studying,5,neutral,,
2246,3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,hate,3/11/2020,photo,studying,5,positive,,
2253,3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,hate,26/9/20 5:47,photo,studying,5,negative,,
2263,45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,hate,24/1/21 8:57,video,dogs,5,negative,,
2267,45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,hate,11/6/2021,video,dogs,5,positive,,
2313,9d94f180-947c-40f5-aa05-f1958759b7fc,hate,7/6/2021,video,science,5,neutral,,
2323,497da46d-d5d5-45b0-827a-f2b75d7bf4c2,hate,27/4/21 23:16,photo,culture,5,neutral,,
2342,497da46d-d5d5-45b0-827a-f2b75d7bf4c2,hate,1/12/2020,photo,culture,5,positive,,
2363,da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,hate,1/8/2020,GIF,culture,5,negative,,
2373,da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,hate,3/8/2020,GIF,culture,5,negative,,
2374,da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,hate,13/2/21 2:50,GIF,culture,5,neutral,,
2389,fada6910-2cc5-4600-808c-1e6066f795a6,hate,18/4/21 14:02,GIF,technology,5,positive,,
2414,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,hate,9/4/2021,photo,culture,5,neutral,,
2422,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,hate,8/10/2020,photo,culture,5,negative,,
2432,1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,8/3/2021,GIF,science,5,neutral,,
2436,1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,8/5/2021,GIF,science,5,positive,,
2440,1de2f0f9-61ab-43fb-9180-6870824c63c0,hate,30/12/20 17:31,GIF,science,5,neutral,,
2448,e18e10e9-ed2a-494b-b215-edce890b1df4,hate,24/8/20 21:02,photo,food,5,positive,,
2476,af7971aa-5fd5-41d3-b6c3-583704a705a2,hate,4/6/2021,video,healthy eating,5,positive,,
2482,af7971aa-5fd5-41d3-b6c3-583704a705a2,hate,28/3/21 14:47,video,healthy eating,5,neutral,,
2515,6d6cf6a3-4187-44ec-af28-91c99b584bcf,hate,21/9/20 23:59,video,veganism,5,neutral,,
2520,6d6cf6a3-4187-44ec-af28-91c99b584bcf,hate,24/10/20 17:10,video,veganism,5,negative,,
2529,6d6cf6a3-4187-44ec-af28-91c99b584bcf,hate,13/1/21 20:09,video,veganism,5,neutral,,
2576,c8b044a9-8427-4b41-bc61-7b549ab1626c,hate,8/3/2021,photo,studying,5,positive,,
2579,cd568dd1-70cf-45d6-b495-10eebff8c920,hate,13/9/20 20:13,photo,dogs,5,negative,,
2585,cd568dd1-70cf-45d6-b495-10eebff8c920,hate,21/6/20 10:38,photo,dogs,5,positive,,
2665,ef99fd68-74fb-4c72-bc70-742ebca14499,hate,23/9/20 20:46,video,soccer,5,positive,,
2667,ef99fd68-74fb-4c72-bc70-742ebca14499,hate,15/12/20 7:24,video,soccer,5,positive,,
2671,ef99fd68-74fb-4c72-bc70-742ebca14499,hate,20/4/21 4:36,video,soccer,5,positive,,
2686,ef99fd68-74fb-4c72-bc70-742ebca14499,hate,2/6/2021,video,soccer,5,neutral,,
2730,ec8e2d25-5730-4753-a0a2-d1ed41e23623,hate,23/1/21 18:49,video,healthy eating,5,positive,,
2745,67f2a150-6086-4cbd-8d21-46250ccef5a2,hate,15/5/21 11:35,GIF,cooking,5,positive,,
2758,67f2a150-6086-4cbd-8d21-46250ccef5a2,hate,16/9/20 14:44,GIF,cooking,5,negative,,
2762,67f2a150-6086-4cbd-8d21-46250ccef5a2,hate,5/8/2020,GIF,cooking,5,positive,,
2763,67f2a150-6086-4cbd-8d21-46250ccef5a2,hate,1/4/2021,GIF,cooking,5,neutral,,
2790,65545cfb-59bb-4dc1-a38b-82f268210da2,hate,4/1/2021,audio,technology,5,negative,,
2811,65545cfb-59bb-4dc1-a38b-82f268210da2,hate,23/12/20 10:22,audio,technology,5,positive,,
2821,65545cfb-59bb-4dc1-a38b-82f268210da2,hate,16/7/20 5:06,audio,technology,5,negative,,
2825,65545cfb-59bb-4dc1-a38b-82f268210da2,hate,22/10/20 20:13,audio,technology,5,positive,,
2857,1000371f-7758-4c44-a1bc-41fd836b0bcb,hate,14/7/20 4:49,audio,studying,5,positive,,
2876,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,hate,20/2/21 3:27,video,studying,5,positive,,
2877,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,hate,12/4/2021,video,studying,5,negative,,
2884,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,hate,10/10/2020,video,studying,5,negative,,
2890,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,hate,18/7/20 13:14,video,studying,5,positive,,
2893,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,hate,20/7/20 6:35,video,studying,5,positive,,
2927,8e3896e3-2f84-4b47-9365-fb562c9ed730,hate,14/7/20 20:36,video,public speaking,5,negative,,
2930,8e3896e3-2f84-4b47-9365-fb562c9ed730,hate,1/2/2021,video,public speaking,5,neutral,,
2944,de9796a6-d19d-4c41-a965-7aa4dcc69fee,hate,5/11/2020,audio,technology,5,positive,,
2950,de9796a6-d19d-4c41-a965-7aa4dcc69fee,hate,14/8/20 5:47,audio,technology,5,negative,,
2954,de9796a6-d19d-4c41-a965-7aa4dcc69fee,hate,24/8/20 4:16,audio,technology,5,positive,,
2964,de9796a6-d19d-4c41-a965-7aa4dcc69fee,hate,13/10/20 9:11,audio,technology,5,positive,,
2995,e4466189-0b96-4cc4-9d7d-d0f27b982548,hate,27/8/20 13:11,GIF,education,5,negative,,
3019,391a9aa4-c04a-431e-8366-712d92267c2b,hate,16/11/20 15:47,video,public speaking,5,neutral,,
3033,391a9aa4-c04a-431e-8366-712d92267c2b,hate,27/2/21 14:13,video,public speaking,5,positive,,
3068,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,hate,17/4/21 10:11,photo,food,5,neutral,,
3079,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,hate,3/4/2021,photo,food,5,negative,,
3080,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,hate,24/7/20 6:32,photo,food,5,negative,,
3085,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,hate,10/6/2021,photo,food,5,negative,,
3099,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,hate,13/10/20 8:39,photo,food,5,positive,,
3138,f01ec49c-3179-43bb-b127-2b1a73f34b06,hate,8/4/2021,photo,animals,5,negative,,
3145,f01ec49c-3179-43bb-b127-2b1a73f34b06,hate,8/7/2020,photo,animals,5,positive,,
3152,f01ec49c-3179-43bb-b127-2b1a73f34b06,hate,9/5/2021,photo,animals,5,negative,,
3179,b6c24086-becf-4615-801e-c3c298a8d4e2,hate,1/9/2020,photo,travel,5,neutral,,
3203,b6c24086-becf-4615-801e-c3c298a8d4e2,hate,28/7/20 11:01,photo,travel,5,neutral,,
3210,b6c24086-becf-4615-801e-c3c298a8d4e2,hate,9/3/2021,photo,travel,5,negative,,
3213,1beeffff-f261-435f-a109-6fafe46669d4,hate,2/4/2021,photo,public speaking,5,negative,,
3229,1beeffff-f261-435f-a109-6fafe46669d4,hate,20/6/20 22:54,photo,public speaking,5,neutral,,
3249,1beeffff-f261-435f-a109-6fafe46669d4,hate,17/5/21 7:37,photo,public speaking,5,negative,,
3250,1beeffff-f261-435f-a109-6fafe46669d4,hate,3/9/2020,photo,public speaking,5,positive,,
3265,61e6650c-5068-4575-9aee-4217ef3dbdb1,hate,20/11/20 12:31,GIF,tennis,5,positive,,
3274,61e6650c-5068-4575-9aee-4217ef3dbdb1,hate,28/5/21 10:05,GIF,tennis,5,positive,,
3276,61e6650c-5068-4575-9aee-4217ef3dbdb1,hate,25/8/20 0:49,GIF,tennis,5,negative,,
3286,3a7f83a0-b9f9-44c1-a15d-656c4095e732,hate,4/5/2021,GIF,soccer,5,negative,,
3290,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,10/3/2021,audio,travel,5,neutral,,
3295,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,9/5/2021,audio,travel,5,positive,,
3301,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,9/2/2021,audio,travel,5,positive,,
3303,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,18/9/20 14:32,audio,travel,5,neutral,,
3362,d706b190-216c-4103-9107-fb7304766d68,hate,21/6/20 0:07,video,cooking,5,positive,,
3369,d706b190-216c-4103-9107-fb7304766d68,hate,29/9/20 11:10,video,cooking,5,positive,,
3373,d706b190-216c-4103-9107-fb7304766d68,hate,27/6/20 10:28,video,cooking,5,positive,,
3384,d706b190-216c-4103-9107-fb7304766d68,hate,24/5/21 0:34,video,cooking,5,negative,,
3422,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,hate,25/10/20 19:24,audio,tennis,5,positive,,
3505,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,30/8/20 10:16,photo,animals,5,positive,,
3514,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,17/2/21 15:52,photo,animals,5,negative,,
3516,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,17/11/20 18:49,photo,animals,5,positive,,
3519,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,6/6/2021,photo,animals,5,positive,,
3523,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,16/1/21 22:57,photo,animals,5,positive,,
3531,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,27/5/21 18:33,photo,animals,5,positive,,
3566,509a5fb0-9bb2-4809-9f90-18ae007acc94,hate,11/1/2021,video,dogs,5,negative,,
3569,509a5fb0-9bb2-4809-9f90-18ae007acc94,hate,27/8/20 2:00,video,dogs,5,negative,,
3626,08cc29f3-a22d-4652-8f27-ff9e0a826289,hate,21/7/20 22:27,photo,technology,5,negative,,
3629,08cc29f3-a22d-4652-8f27-ff9e0a826289,hate,14/1/21 12:44,photo,technology,5,neutral,,
3653,a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,24/4/21 10:33,audio,technology,5,negative,,
3662,a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,15/9/20 20:38,audio,technology,5,negative,,
3667,a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,15/4/21 18:57,audio,technology,5,positive,,
3704,1830df30-c239-4287-8d63-fadcb8ced884,hate,26/6/20 19:59,video,veganism,5,positive,,
3706,1830df30-c239-4287-8d63-fadcb8ced884,hate,5/10/2020,video,veganism,5,positive,,
3712,1830df30-c239-4287-8d63-fadcb8ced884,hate,23/9/20 18:41,video,veganism,5,positive,,
3713,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,7/6/2021,audio,soccer,5,neutral,,
3737,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,6/10/2020,audio,soccer,5,neutral,,
3740,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,12/10/2020,audio,soccer,5,positive,,
3744,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,1/3/2021,audio,soccer,5,positive,,
3753,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,16/4/21 12:00,audio,soccer,5,negative,,
3756,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,7/4/2021,audio,soccer,5,positive,,
3769,dd2f8912-9b97-40cb-ac5f-215f98d4d733,hate,9/3/2021,GIF,fitness,5,positive,,
3779,dd2f8912-9b97-40cb-ac5f-215f98d4d733,hate,28/9/20 17:29,GIF,fitness,5,positive,,
3793,de95cdb1-a85a-40de-8467-892e2d1481af,hate,2/6/2021,video,education,5,negative,,
3798,de95cdb1-a85a-40de-8467-892e2d1481af,hate,31/8/20 20:01,video,education,5,negative,,
3810,de95cdb1-a85a-40de-8467-892e2d1481af,hate,6/11/2020,video,education,5,positive,,
3814,de95cdb1-a85a-40de-8467-892e2d1481af,hate,23/7/20 13:56,video,education,5,neutral,,
3847,6199f5ca-cc02-410d-a408-e034946de162,hate,15/2/21 17:49,video,animals,5,negative,,
3850,8490c29c-177f-4c21-9d37-d509f9287f30,hate,2/12/2020,GIF,tennis,5,positive,,
3852,8490c29c-177f-4c21-9d37-d509f9287f30,hate,31/10/20 17:18,GIF,tennis,5,negative,,
3854,8490c29c-177f-4c21-9d37-d509f9287f30,hate,9/12/2020,GIF,tennis,5,negative,,
3865,8490c29c-177f-4c21-9d37-d509f9287f30,hate,30/1/21 20:21,GIF,tennis,5,positive,,
3886,bf8e2e7a-7a90-47f8-8dd6-01f8c6aa32ed,hate,4/9/2020,video,science,5,positive,,
3891,5651450a-d330-46e6-bac9-c7c7e7defaf2,hate,11/8/2020,photo,animals,5,neutral,,
3902,5651450a-d330-46e6-bac9-c7c7e7defaf2,hate,20/9/20 17:18,photo,animals,5,negative,,
3942,a72552ac-cad2-4707-8bc6-dea84a5ab72b,hate,31/10/20 12:40,audio,studying,5,negative,,
3960,2eb7feec-26a4-4949-8470-3e66c16536e9,hate,5/5/2021,video,tennis,5,negative,,
3967,2eb7feec-26a4-4949-8470-3e66c16536e9,hate,20/10/20 0:59,video,tennis,5,negative,,
3991,0d3d0a35-f806-4536-8733-abf1f92763e2,hate,14/3/21 20:04,GIF,studying,5,negative,,
3995,0d3d0a35-f806-4536-8733-abf1f92763e2,hate,27/7/20 5:53,GIF,studying,5,positive,,
4047,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,hate,16/7/20 17:17,video,cooking,5,positive,,
4067,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,24/11/20 11:26,video,food,5,negative,,
4070,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,29/4/21 20:09,video,food,5,positive,,
4071,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,5/12/2020,video,food,5,negative,,
4094,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,5/4/2021,video,technology,5,positive,,
4103,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,8/10/2020,video,technology,5,positive,,
4110,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,12/6/2021,video,technology,5,positive,,
4135,34123572-64b7-4f3d-b098-a2651d882fb2,hate,16/6/21 11:42,video,dogs,5,negative,,
4149,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,hate,15/2/21 0:14,audio,culture,5,positive,,
4154,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,hate,27/2/21 20:27,audio,culture,5,positive,,
4174,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,10/10/2020,video,dogs,5,negative,,
4184,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,29/12/20 14:10,video,dogs,5,neutral,,
4193,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,11/7/2020,video,dogs,5,positive,,
4206,3c092e34-bac9-4e63-a7fa-0608fb73914f,hate,1/4/2021,video,soccer,5,neutral,,
4224,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,17/7/20 6:53,audio,food,5,negative,,
4225,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,27/7/20 19:26,audio,food,5,positive,,
4229,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,15/7/20 17:30,audio,food,5,neutral,,
4273,bd810ca4-54cf-420e-afec-0214b870672e,hate,13/5/21 3:38,photo,technology,5,negative,,
4276,bd810ca4-54cf-420e-afec-0214b870672e,hate,31/8/20 1:59,photo,technology,5,neutral,,
4283,ba9ce407-672c-4ceb-9c1f-59590fd187d0,hate,25/10/20 17:51,audio,fitness,5,positive,,
4289,ba9ce407-672c-4ceb-9c1f-59590fd187d0,hate,14/9/20 9:39,audio,fitness,5,positive,,
4300,43e53b12-71cb-4aad-9cb7-8c3572053230,hate,8/1/2021,audio,fitness,5,positive,,
4338,a58c963f-1bec-4eee-b66f-60062a9dd96e,hate,19/2/21 12:01,video,dogs,5,positive,,
4342,a58c963f-1bec-4eee-b66f-60062a9dd96e,hate,1/10/2020,video,dogs,5,positive,,
4354,a58c963f-1bec-4eee-b66f-60062a9dd96e,hate,19/9/20 9:51,video,dogs,5,neutral,,
4388,748ab616-8066-4c61-b6af-d7442545d12a,hate,26/1/21 22:33,audio,veganism,5,positive,,
4447,734c0b94-6729-44ef-af97-90a3a51a466c,hate,17/6/21 22:36,video,travel,5,positive,,
4451,43da458b-66fe-4723-996c-57dcfad67edf,hate,14/6/21 22:38,GIF,food,5,positive,,
4462,43da458b-66fe-4723-996c-57dcfad67edf,hate,27/12/20 0:26,GIF,food,5,positive,,
4484,43da458b-66fe-4723-996c-57dcfad67edf,hate,30/4/21 22:42,GIF,food,5,negative,,
4492,43da458b-66fe-4723-996c-57dcfad67edf,hate,26/4/21 20:22,GIF,food,5,positive,,
4551,d0e55134-c60e-4a05-999c-d7697b4901f0,hate,6/1/2021,GIF,cooking,5,positive,,
4556,ebdf5d36-9ecc-44d7-b641-d33805709452,hate,20/8/20 1:54,audio,cooking,5,positive,,
4563,ebdf5d36-9ecc-44d7-b641-d33805709452,hate,5/8/2020,audio,cooking,5,positive,,
4595,1429467d-e8a2-4292-bd46-921e8bd87b30,hate,14/9/20 3:30,video,public speaking,5,neutral,,
4625,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,hate,25/10/20 2:58,audio,studying,5,positive,,
4634,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,hate,21/6/20 13:38,audio,studying,5,positive,,
4639,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,hate,29/4/21 12:50,audio,studying,5,negative,,
4652,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,hate,1/1/2021,audio,studying,5,positive,,
4724,27ec2b21-a749-4181-b182-150a174fc277,hate,26/10/20 21:04,GIF,animals,5,positive,,
4761,8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,9/8/2020,photo,travel,5,neutral,,
4766,8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,24/2/21 15:26,photo,travel,5,positive,,
4783,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,9/12/2020,video,food,5,negative,,
4789,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,1/1/2021,video,food,5,negative,,
4815,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,18/12/20 17:37,video,food,5,neutral,,
4828,1f466010-5c87-4b81-be83-5856481231fb,hate,13/10/20 6:28,GIF,soccer,5,positive,,
4835,1f466010-5c87-4b81-be83-5856481231fb,hate,2/3/2021,GIF,soccer,5,negative,,
4840,1f466010-5c87-4b81-be83-5856481231fb,hate,2/11/2020,GIF,soccer,5,negative,,
4855,1f466010-5c87-4b81-be83-5856481231fb,hate,12/7/2020,GIF,soccer,5,positive,,
4858,1f466010-5c87-4b81-be83-5856481231fb,hate,27/10/20 7:57,GIF,soccer,5,neutral,,
4871,496645a7-64f7-4c56-94f5-a71671cb262e,hate,4/1/2021,GIF,dogs,5,neutral,,
4876,496645a7-64f7-4c56-94f5-a71671cb262e,hate,17/7/20 19:15,GIF,dogs,5,neutral,,
